ID,Latitude,Longitude,Distance,State,ZIP,Latitude_1,Longitude_2,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State_3,County,Zip.1,Country,Source
145712,41.65054,-88.621978,,IL,60548,41.65054,-88.621978,1,range_interpolation,515,N Main St,,,Sandwich,IL,DeKalb County,60548,US,TIGER/LineÂ® dataset from the US Census Bureau
145713,41.15465,-87.659498,,IL,60954,41.15465,-87.659498,1,rooftop,500,S Walnut St,,,Momence,IL,Kankakee County,60954,US,Kankakee
145714,41.892732,-87.804815,,IL,60302,41.892732,-87.804815,1,rooftop,625,N Harlem Ave,,,Oak Park,IL,Cook County,60302,US,Cook
145715,41.868376,-88.125867,,IL,60187,41.868376,-88.125867,1,rooftop,1325,Manchester Rd,,,Wheaton,IL,DuPage County,60187,US,Dupage
145717,38.444208,-90.223724,,IL,62236,38.444208,-90.223724,1,range_interpolation,253,Bradington Dr,,,Columbia,IL,Monroe County,62236,US,TIGER/LineÂ® dataset from the US Census Bureau
145718,41.633016,-87.736905,,IL,60445,41.633016,-87.736905,1,rooftop,14255,S Cicero Ave,,,Midlothian,IL,Cook County,60445,US,Cook
145719,40.164045,-89.340786,,IL,62656,40.164045,-89.340786,1,rooftop,2202,N Kickapoo St,,,Lincoln,IL,Logan County,62656,US,Logan
145720,40.155067,-89.393865,,IL,62656,40.155067,-89.393865,0.52,nearest_rooftop_match,1550,Castle Manor Dr,,,Lincoln,IL,Logan County,62656,US,Logan
145721,39.888086,-89.608025,,IL,62684,39.888086,-89.608025,1,range_interpolation,100,Marion Pkwy,Box,109,Sherman,IL,Sangamon County,62684,US,TIGER/LineÂ® dataset from the US Census Bureau
145722,38.724771,-87.695327,,IL,62439,38.724771,-87.695327,1,rooftop,2101,James St,,,Lawrenceville,IL,Lawrence County,62439,US,Lawrence
145724,42.147298,-87.940645,,IL,60090,42.147298,-87.940645,1,rooftop,555,McHenry Rd,,,Wheeling,IL,Cook County,60090,US,Cook
145726,40.036669,-91.063462,,IL,62320,40.036669,-91.063462,1,rooftop,205,E Spring St,,,Camp Point,IL,Adams County,62320,US,Adams
145727,41.984029,-89.566832,,IL,61064,41.984029,-89.566832,1,range_interpolation,703,E Buffalo St,,,Polo,IL,Ogle County,61064,US,TIGER/LineÂ® dataset from the US Census Bureau
145728,38.738122,-89.940298,,IL,62062,38.738122,-89.940298,1,range_interpolation,6955,State Rte 162,,,Maryville,IL,Madison County,62062,US,TIGER/LineÂ® dataset from the US Census Bureau
145729,38.613998,-89.363849,,IL,62231,38.613998,-89.363849,1,range_interpolation,501,Clinton St,,,Carlyle,IL,Clinton County,62231,US,TIGER/LineÂ® dataset from the US Census Bureau
145730,41.97843,-87.690286,,IL,60625,41.97843,-87.690286,1,rooftop,5336,N Western Ave,,,Chicago,IL,Cook County,60625,US,City of Chicago
145731,42.013381,-87.800224,,IL,60714,42.013381,-87.800224,1,rooftop,6930,W Touhy Ave,,,Niles,IL,Cook County,60714,US,Cook
145732,40.515935,-89.003307,,IL,61761,40.515935,-89.003307,1,rooftop,509,N Adelaide St,,,Normal,IL,McLean County,61761,US,Mclean
145733,39.13206,-90.334745,,IL,62052,39.13206,-90.334745,1,rooftop,1251,N State St,,,Jerseyville,IL,Jersey County,62052,US,Jersey
145734,41.708909,-87.702409,,IL,60805,41.708909,-87.702409,1,rooftop,10124,S Kedzie Ave,,,Evergreen Park,IL,Cook County,60805,US,Cook
145735,41.630825,-87.555829,,IL,60633,41.630825,-87.555829,0.8,rooftop,14500,Manistee Ave,,,Chicago,IL,Cook County,60633,US,Cook
145736,41.832942,-87.776691,,IL,60804,41.832942,-87.776691,0.9,range_interpolation,6120,W Ogden Ave,,,Cicero,IL,Cook County,60804,US,TIGER/LineÂ® dataset from the US Census Bureau
145737,41.803367,-87.888588,,IL,60525,41.803367,-87.888588,1,range_interpolation,4735,Willow Springs Rd,,,La Grange,IL,Cook County,60525,US,TIGER/LineÂ® dataset from the US Census Bureau
145739,42.096578,-87.992682,,IL,60004,42.096578,-87.992682,1,rooftop,800,W Oakton St,,,Arlington Heights,IL,Cook County,60004,US,Cook
145740,42.03883,-88.31252,,IL,60121,42.03883,-88.31252,0.9,rooftop,134,N McLean Blvd,,,Elgin,IL,Kane County,60123,US,Kane
145741,42.080532,-87.80153,,IL,60025,42.080532,-87.80153,1,rooftop,1700,E Lake Ave,,,Glenview,IL,Cook County,60025,US,Cook
145743,41.891682,-87.776034,,IL,60302,41.891682,-87.776034,1,range_interpolation,3,Erie Ct,,,Oak Park,IL,Cook County,60302,US,TIGER/LineÂ® dataset from the US Census Bureau
145744,40.898401,-89.0306,,IL,61760,40.898401,-89.0306,1,rooftop,201,Locust St,,,Minonk,IL,Woodford County,61760,US,Woodford
145748,41.793854,-87.581206,,IL,60637,41.793854,-87.581206,1,rooftop,5550,S Shore Dr,,,Chicago,IL,Cook County,60637,US,City of Chicago
145751,42.281036,-89.056618,,IL,61107,42.281036,-89.056618,1,rooftop,1311,Parkview Ave,,,Rockford,IL,Winnebago County,61107,US,Winnebago
145752,41.961441,-88.011562,,IL,60143,41.961441,-88.011562,1,rooftop,535,S Elm St,,,Itasca,IL,DuPage County,60143,US,Dupage
145753,40.155757,-87.601656,,IL,61832,40.155757,-87.601656,1,rooftop,1701,N Bowman,,,Danville,IL,Vermilion County,61832,US,Vermilion
145757,37.727723,-89.257502,,IL,62901,37.727723,-89.257502,1,rooftop,120,N Tower Rd,,,Carbondale,IL,Jackson County,62901,US,Jackson
145758,41.539537,-87.597923,,IL,60425,41.539537,-87.597923,1,rooftop,19330,S Cottage Grove Ave,,,Glenwood,IL,Cook County,60425,US,Cook
145759,37.417713,-88.354451,,IL,62982,37.417713,-88.354451,0.33,place,,,,,Rosiclare,IL,Hardin County,62982,US,TIGER/LineÂ® dataset from the US Census Bureau
145760,39.013893,-87.734807,,IL,62454,39.013893,-87.734807,1,range_interpolation,600,Robinwood Dr,,,Robinson,IL,Crawford County,62454,US,TIGER/LineÂ® dataset from the US Census Bureau
145761,41.614665,-88.197236,,IL,60544,41.614665,-88.197236,1,rooftop,14716,S Eastern Ave,,,Plainfield,IL,Will County,60544,US,Will
145764,41.69509,-87.642101,,IL,60628,41.69509,-87.642101,1,rooftop,10935,S Halsted St,,,Chicago,IL,Cook County,60628,US,Cook
145765,41.988704,-87.668772,,IL,60660,41.988704,-87.668772,0.6,rooftop,5888,N Ridge Ave,,,Chicago,IL,Cook County,60660,US,Cook
145767,41.95097,-87.698803,,IL,60618,41.95097,-87.698803,1,rooftop,3800,N California Ave,,,Chicago,IL,Cook County,60618,US,City of Chicago
145768,40.769347,-89.574053,,IL,61614,40.769347,-89.574053,1,rooftop,6901,N Galena Rd,,,Peoria,IL,Peoria County,61614,US,City of West Peoria
145769,39.288866,-89.87884,,IL,62626,39.288866,-89.87884,1,rooftop,826,N High,,,Carlinville,IL,Macoupin County,62626,US,Macoupin
145770,42.111399,-89.987615,,IL,61053,42.111399,-89.987615,1,range_interpolation,1006,N Lowden Rd,,,Mount Carroll,IL,Carroll County,61053,US,TIGER/LineÂ® dataset from the US Census Bureau
145771,42.322794,-89.074005,,IL,61103,42.322794,-89.074005,1,rooftop,4401,N Main St,,,Rockford,IL,Winnebago County,61103,US,Winnebago
145772,39.479079,-88.355049,,IL,61938,39.479079,-88.355049,0.8,rooftop,201,Lafayette Ave,,,Mattoon,IL,Coles County,61938,US,Coles
145773,39.910565,-91.382695,,IL,62301,39.910565,-91.382695,1,rooftop,2130,Harrison St,,,Quincy,IL,Adams County,62301,US,Adams
145774,40.305563,-90.053068,,IL,62644,40.305563,-90.053068,1,range_interpolation,609,N Harpham St,,,Havana,IL,Mason County,62644,US,TIGER/LineÂ® dataset from the US Census Bureau
145775,41.97489,-87.726441,,IL,60625,41.97489,-87.726441,1,rooftop,3919,W Foster Ave,,,Chicago,IL,Cook County,60625,US,City of Chicago
145776,41.964739,-87.664224,,IL,60640,41.964739,-87.664224,1,rooftop,4538,N Beacon St,,,Chicago,IL,Cook County,60640,US,City of Chicago
145778,41.736488,-87.799245,,IL,60455,41.736488,-87.799245,1,range_interpolation,8540,S Harlem Ave,,,Bridgeview,IL,Cook County,60455,US,TIGER/LineÂ® dataset from the US Census Bureau
145779,41.663646,-87.778701,,IL,60463,41.663646,-87.778701,1,rooftop,12550,S Ridgeland Ave,,,Palos Heights,IL,Cook County,60463,US,Cook
145781,41.507333,-87.724222,,IL,60443,41.507333,-87.724222,1,rooftop,21020,Kostner Ave,,,Matteson,IL,Cook County,60443,US,Cook
145783,39.496774,-89.776574,,IL,62690,39.496774,-89.776574,1,range_interpolation,333,S Wrightsman St,,,Virden,IL,Macoupin County,62690,US,TIGER/LineÂ® dataset from the US Census Bureau
145784,41.76927,-87.890219,,IL,60525,41.76927,-87.890219,1,rooftop,6800,Joliet Rd,,,La Grange,IL,Cook County,60525,US,Cook
145785,38.498686,-89.812849,,IL,62258,38.498686,-89.812849,1,rooftop,901,N 10th St,,,Mascoutah,IL,St. Clair County,62258,US,St Clair
145786,42.007951,-87.711579,,IL,60645,42.007951,-87.711579,0.9,range_interpolation,7000,N Mccormick Blvd,,,Lincolnwood,IL,Cook County,60712,US,TIGER/LineÂ® dataset from the US Census Bureau
145789,41.445132,-90.149546,,IL,61254,41.445132,-90.149546,1,rooftop,704,S Illinois St,,,Geneseo,IL,Henry County,61254,US,Henry
145791,38.52505,-89.1334,,IL,62801,38.52505,-89.1334,0.33,place,,,,,Centralia,IL,Marion County,62801,US,TIGER/LineÂ® dataset from the US Census Bureau
145792,41.922455,-87.708001,,IL,60647,41.922455,-87.708001,1,rooftop,2242,N Kedzie Blvd,,,Chicago,IL,Cook County,60647,US,City of Chicago
145793,40.560912,-90.002253,,IL,61520,40.560912,-90.002253,1,range_interpolation,1675,E Ash St,,,Canton,IL,Fulton County,61520,US,TIGER/LineÂ® dataset from the US Census Bureau
145794,40.752619,-88.511569,,IL,61739,40.752619,-88.511569,1,range_interpolation,605,N 4th St,,,Fairbury,IL,Livingston County,61739,US,TIGER/LineÂ® dataset from the US Census Bureau
145795,41.997601,-88.30559,,IL,60177,41.997601,-88.30559,1,range_interpolation,759,Kane St,,,South Elgin,IL,Kane County,60177,US,TIGER/LineÂ® dataset from the US Census Bureau
145796,41.979423,-87.681615,,IL,60625,41.979423,-87.681615,1,rooftop,2055,W Balmoral Ave,,,Chicago,IL,Cook County,60625,US,Cook
145798,41.61533,-87.577627,,IL,60419,41.61533,-87.577627,1,range_interpolation,1635,E 154th St,,,Dolton,IL,Cook County,60419,US,TIGER/LineÂ® dataset from the US Census Bureau
145800,39.922435,-91.408929,,IL,62301,39.922435,-91.408929,1,rooftop,418,Washington St,,,Quincy,IL,Adams County,62301,US,Adams
145801,41.331428,-88.843373,,IL,61350,41.331428,-88.843373,1,range_interpolation,505,College Ave,,,Ottawa,IL,LaSalle County,61350,US,TIGER/LineÂ® dataset from the US Census Bureau
145803,42.053547,-87.682841,,IL,60201,42.053547,-87.682841,1,rooftop,820,Foster St,,,Evanston,IL,Cook County,60201,US,City of Evanston
145804,41.768052,-87.990339,,IL,60516,41.768052,-87.990339,1,range_interpolation,250,Village Dr,,,Downers Grove,IL,DuPage County,60516,US,TIGER/LineÂ® dataset from the US Census Bureau
145806,42.003374,-87.680687,,IL,60645,42.003374,-87.680687,1,rooftop,6700,N Damen Ave,,,Chicago,IL,Cook County,60645,US,Cook
145807,38.9872,-88.151456,,IL,62448,38.9872,-88.151456,1,range_interpolation,300,S Scott Ave,,,Newton,IL,Jasper County,62448,US,TIGER/LineÂ® dataset from the US Census Bureau
145809,42.148495,-87.797342,,IL,60062,42.148495,-87.797342,1,rooftop,263,Skokie Blvd,,,Northbrook,IL,Cook County,60062,US,Cook
145811,40.758902,-89.568368,,IL,61616,40.758902,-89.568368,0.9,rooftop,1629,E Gardner Ln,,,Peoria,IL,Peoria County,61616,US,City of West Peoria
145813,37.168586,-88.725559,,IL,62960,37.168586,-88.725559,1,rooftop,2299,Metropolis St,,,Metropolis,IL,Massac County,62960,US,Massac
145816,42.182458,-88.08198,,IL,60047,42.182458,-88.08198,1,rooftop,900,S Rand Rd,,,Lake Zurich,IL,Lake County,60047,US,Lake
145818,42.316862,-89.071697,,IL,61103,42.316862,-89.071697,1,rooftop,707,W Riverside Blvd,,,Rockford,IL,Winnebago County,61103,US,Winnebago
145819,42.155806,-87.956228,,IL,60089,42.155806,-87.956228,0.8,rooftop,150,Weiland Rd,,,Buffalo Grove,IL,Lake County,60089,US,Lake
145820,39.991276,-90.768957,,IL,62353,39.991276,-90.768957,1,range_interpolation,435,Camden Rd,Ste,RLING,Mount Sterling,IL,Brown County,62353,US,TIGER/LineÂ® dataset from the US Census Bureau
145821,42.051052,-88.33474,,IL,60123,42.051052,-88.33474,1,rooftop,2355,Royal Blvd,,,Elgin,IL,Kane County,60123,US,Kane
145825,41.995608,-88.305741,,IL,60177,41.995608,-88.305741,1,range_interpolation,746,W Spring St,,,South Elgin,IL,Kane County,60177,US,TIGER/LineÂ® dataset from the US Census Bureau
145827,41.82392,-87.85173,,IL,60513,41.82392,-87.85173,0.33,place,,,,,Brookfield,IL,Cook County,60513,US,TIGER/LineÂ® dataset from the US Census Bureau
145828,41.812852,-87.603588,,IL,60653,41.812852,-87.603588,1,rooftop,4505,S Drexel Blvd,,,Chicago,IL,Cook County,60653,US,Cook
145829,41.832654,-87.622847,,IL,60616,41.832654,-87.622847,1,rooftop,3405,S Michigan Ave,,,Chicago,IL,Cook County,60616,US,City of Chicago
145830,41.9179,-88.211308,,IL,60185,41.9179,-88.211308,1,rooftop,201,W North Ave,,,West Chicago,IL,DuPage County,60185,US,Dupage
145832,41.999268,-87.677827,,IL,60626,41.999268,-87.677827,1,rooftop,6450,N Ridge Blvd,,,Chicago,IL,Cook County,60626,US,City of Chicago
145834,41.870203,-87.773954,,IL,60644,41.870203,-87.773954,1,rooftop,901,S Austin Blvd,,,Chicago,IL,Cook County,60644,US,Cook
145835,42.124926,-87.935121,,IL,60090,42.124926,-87.935121,1,rooftop,730,W Hintz Rd,,,Wheeling,IL,Cook County,60090,US,Cook
145836,39.403611,-88.817895,,IL,62565,39.403611,-88.817895,0.7,range_interpolation,2116,W South 3rd St,,,Shelbyville,IL,Shelby County,62565,US,TIGER/LineÂ® dataset from the US Census Bureau
145837,39.601536,-90.814223,,IL,62363,39.601536,-90.814223,1,range_interpolation,610,Lowry St,,,Pittsfield,IL,Pike County,62363,US,TIGER/LineÂ® dataset from the US Census Bureau
145838,41.993086,-87.72849,,IL,60646,41.993086,-87.72849,1,rooftop,6141,N Pulaski Rd,,,Chicago,IL,Cook County,60646,US,Cook
145839,42.019786,-87.84676,,IL,60068,42.019786,-87.84676,1,rooftop,665,Busse Hwy,,,Park Ridge,IL,Cook County,60068,US,Cook
145840,41.798806,-88.191043,,IL,60563,41.798806,-88.191043,0.6,rooftop,1347,Crystal Ave,,,Naperville,IL,DuPage County,60563,US,City of Naperville
145841,37.751109,-88.973857,,IL,62959,37.751109,-88.973857,0.9,range_interpolation,3116,Williamson County Pkwy,,,Marion,IL,Williamson County,62959,US,TIGER/LineÂ® dataset from the US Census Bureau
145842,40.863419,-88.910169,,IL,61740,40.863419,-88.910169,1,range_interpolation,201,E Falcon Hwy,Fl,ANAGAN,Flanagan,IL,Livingston County,61740,US,TIGER/LineÂ® dataset from the US Census Bureau
145843,41.124477,-87.889386,,IL,60901,41.124477,-87.889386,1,range_interpolation,1601,Butterfield Trl,,,Kankakee,IL,Kankakee County,60901,US,TIGER/LineÂ® dataset from the US Census Bureau
145844,41.932372,-87.801869,,IL,60634,41.932372,-87.801869,1,rooftop,2833,N Nordica Ave,,,Chicago,IL,Cook County,60634,US,Cook
145846,38.787398,-89.971961,,IL,62025,38.787398,-89.971961,1,range_interpolation,6277,Center Grove Rd,,,Edwardsville,IL,Madison County,62025,US,TIGER/LineÂ® dataset from the US Census Bureau
145847,38.729739,-90.100967,,IL,62040,38.729739,-90.100967,1,range_interpolation,3900,Stearns Ave,,,Granite City,IL,Madison County,62040,US,TIGER/LineÂ® dataset from the US Census Bureau
145848,41.832615,-87.792219,,IL,60402,41.832615,-87.792219,0.8,rooftop,3249,Oak Park Ave,,,Berwyn,IL,Cook County,60402,US,Cook
145850,41.851101,-87.770105,,IL,60804,41.851101,-87.770105,0.9,range_interpolation,5825,W Cermak Rd,,,Cicero,IL,Cook County,60804,US,TIGER/LineÂ® dataset from the US Census Bureau
145851,39.604793,-90.837902,,IL,62363,39.604793,-90.837902,0.9,range_interpolation,1400,State Rte 106,,,Pittsfield,IL,Pike County,62363,US,TIGER/LineÂ® dataset from the US Census Bureau
145852,42.088334,-87.919113,,IL,60070,42.088334,-87.919113,1,rooftop,700,E Euclid Ave,,,Prospect Heights,IL,Cook County,60070,US,Cook
145853,41.966151,-87.825539,,IL,60656,41.966151,-87.825539,0.6,rooftop,4747,Canfield Ave,,,Harwood Heights,IL,Cook County,60706,US,Cook
145857,39.02434,-88.846653,,IL,62458,39.02434,-88.846653,1,range_interpolation,221,E Cumberland Rd,,,Saint Elmo,IL,Fayette County,62458,US,TIGER/LineÂ® dataset from the US Census Bureau
145858,38.712916,-89.959729,,IL,62062,38.712916,-89.959729,1,range_interpolation,152,Wilma Dr,,,Maryville,IL,Madison County,62062,US,TIGER/LineÂ® dataset from the US Census Bureau
145860,42.03468,-87.76266,,IL,60077,42.03468,-87.76266,0.33,place,,,,,Skokie,IL,Cook County,60077,US,TIGER/LineÂ® dataset from the US Census Bureau
145862,39.487514,-88.197231,,IL,61920,39.487514,-88.197231,0.6,rooftop,910,W Polk Ave,,,Charleston,IL,Coles County,61920,US,Coles
145863,37.739253,-88.909965,,IL,62959,37.739253,-88.909965,1,rooftop,1301,E Deyoung St,,,Marion,IL,Williamson County,62959,US,Williamson
145864,41.747858,-87.682397,,IL,60620,41.747858,-87.682397,1,rooftop,8001,S Western Ave,,,Chicago,IL,Cook County,60620,US,City of Chicago
145866,41.72284,-87.818205,,IL,60457,41.72284,-87.818205,1,range_interpolation,9246,S Roberts Rd,,,Hickory Hills,IL,Cook County,60457,US,TIGER/LineÂ® dataset from the US Census Bureau
145867,41.973829,-87.72737,,IL,60630,41.973829,-87.72737,1,rooftop,5061,N Pulaski Rd,,,Chicago,IL,Cook County,60630,US,City of Chicago
145868,42.16217,-87.986274,,IL,60047,42.16217,-87.986274,1,rooftop,1666,Checker Rd,,,Lake Zurich,IL,Lake County,60047,US,Lake
145869,42.06261,-87.744427,,IL,60076,42.06261,-87.744427,1,range_interpolation,4626,Old Orchard Rd,,,Skokie,IL,Cook County,60076,US,TIGER/LineÂ® dataset from the US Census Bureau
145872,42.167592,-88.02064,,IL,60047,42.167592,-88.02064,1,rooftop,2308,Old Hicks Rd,,,Lake Zurich,IL,Lake County,60047,US,Lake
145874,41.783576,-88.182409,,IL,60563,41.783576,-88.182409,1,rooftop,720,Raymond Dr,,,Naperville,IL,DuPage County,60563,US,Waco
145875,41.931749,-87.642735,,IL,60614,41.931749,-87.642735,1,rooftop,2732,N Hampden Ct,,,Chicago,IL,Cook County,60614,US,City of Chicago
145877,41.634468,-87.580719,,IL,60419,41.634468,-87.580719,1,range_interpolation,14325,Blackstone Ave,,,Dolton,IL,Cook County,60419,US,TIGER/LineÂ® dataset from the US Census Bureau
145878,41.783017,-88.185858,,IL,60563,41.783017,-88.185858,1,rooftop,1400,Brookdale Rd,,,Naperville,IL,DuPage County,60563,US,Waco
145879,41.576704,-87.554902,,IL,60438,41.576704,-87.554902,1,rooftop,2500,175th St,,,Lansing,IL,Cook County,60438,US,Cook
145880,37.419328,-88.902284,,IL,62995,37.419328,-88.902284,0.7,range_interpolation,512,11th St,,,Vienna,IL,Johnson County,62995,US,TIGER/LineÂ® dataset from the US Census Bureau
145881,41.972194,-87.656596,,IL,60640,41.972194,-87.656596,1,rooftop,4920,N Kenmore Ave,,,Chicago,IL,Cook County,60640,US,Cook
145883,40.034178,-88.568907,,IL,61856,40.034178,-88.568907,1,rooftop,1111,N State,Box,410,Monticello,IL,Piatt County,61856,US,Piatt
145885,41.881892,-87.772128,,IL,60644,41.881892,-87.772128,1,rooftop,5905,W Washington Blvd,,,Chicago,IL,Cook County,60644,US,City of Chicago
145886,41.191702,-90.752293,,IL,61231,41.191702,-90.752293,1,range_interpolation,304,SW 12th St,,,Aledo,IL,Mercer County,61231,US,TIGER/LineÂ® dataset from the US Census Bureau
145887,42.255236,-88.147388,,IL,60084,42.255236,-88.147388,1,rooftop,176,Thomas Ct,,,Wauconda,IL,Lake County,60084,US,Lake
145888,41.89063,-87.618745,,IL,60631,41.89063,-87.618745,0.5,street_center,,N New St,,,Chicago,IL,Cook County,60611,US,TIGER/LineÂ® dataset from the US Census Bureau
145890,37.808922,-88.431902,,IL,62930,37.808922,-88.431902,1,range_interpolation,1001,Jefferson St,,,Eldorado,IL,Saline County,62930,US,TIGER/LineÂ® dataset from the US Census Bureau
145891,42.251718,-88.998316,,IL,61108,42.251718,-88.998316,1,rooftop,1660,S Mulford Rd,,,Rockford,IL,Winnebago County,61108,US,Winnebago
145892,41.506669,-88.068664,,IL,60433,41.506669,-88.068664,1,rooftop,421,Doris Ave,,,Joliet,IL,Will County,60433,US,Will
145893,41.66809,-87.79644,,IL,60463,41.66809,-87.79644,0.33,place,,,,,Palos Heights,IL,Cook County,60463,US,TIGER/LineÂ® dataset from the US Census Bureau
145895,42.260713,-89.622091,,IL,61032,42.260713,-89.622091,1,rooftop,2946,S Walnut Rd,,,Freeport,IL,Stephenson County,61032,US,Stephenson
145897,38.616408,-89.8167,,IL,62254,38.616408,-89.8167,1,rooftop,1201,N Alton St,,,Lebanon,IL,St. Clair County,62254,US,St Clair
145898,41.491311,-87.640649,,IL,60411,41.491311,-87.640649,1,rooftop,120,W 26th St,,,Chicago Heights,IL,Cook County,60411,US,Cook
145899,41.62467,-87.850579,,IL,60462,41.62467,-87.850579,1,rooftop,14601,John Humphrey Dr,,,Orland Park,IL,Cook County,60462,US,Cook
145901,41.663488,-87.970213,,IL,60439,41.663488,-87.970213,1,rooftop,12450,Walker Rd,,,Lemont,IL,Cook County,60439,US,Cook
145903,38.95744,-89.095529,,IL,62471,38.95744,-89.095529,0.6,street_center,,W St Louis Ave,,,Vandalia,IL,Fayette County,62471,US,TIGER/LineÂ® dataset from the US Census Bureau
